t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.78,-6.54357,-1.00126,3.65522e-05,0.000230612,0.0109979,-0.000706622,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0912139,-0.000603921,-0.000248642,2.17572,1.87908,41.5326,0,0,0,0,0.164866,0.0343927,-83.1698,-83.1698,0.397617,15.3404,8.78836,15.3404
0.79,-6.54267,-1.00127,3.61337e-05,0.000230783,0.0110071,-0.000707529,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890162,-0.000731098,4.48295e-05,2.21968,1.87696,41.5172,0,0,0,0,0.167242,0.0345613,-87.6815,-87.6814,0.397167,16.0835,8.78511,16.0835
0.8,-6.54177,-1.00127,3.47403e-05,0.000230996,0.0110162,-0.00070844,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0911973,-0.000605714,-0.000245021,2.17606,1.88119,41.5993,0,0,0,0,0.165588,0.0346667,-83.204,-83.2039,0.398062,15.3461,8.80248,15.3461
0.81,-6.54087,-1.00128,3.43213e-05,0.000231166,0.0110253,-0.000709339,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890313,-0.000731564,4.332e-05,2.21937,1.87908,41.5844,0,0,0,0,0.16794,0.0348311,-87.6506,-87.6506,0.397617,16.0785,8.79931,16.0785
0.82,-6.53996,-1.00129,3.28737e-05,0.000231393,0.0110349,-0.000710304,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0912204,-0.00060504,-0.000246342,2.17559,1.88341,41.6687,0,0,0,0,0.166295,0.0349497,-83.1566,-83.1566,0.398533,15.3383,8.81715,15.3383
0.83,-6.53906,-1.00129,3.24627e-05,0.000231562,0.0110439,-0.000711199,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890136,-0.000732813,4.42191e-05,2.21973,1.88121,41.6527,0,0,0,0,0.168693,0.0351092,-87.6869,-87.6869,0.398067,16.0844,8.81376,16.0844
0.84,-6.53816,-1.0013,3.10939e-05,0.00023177,0.0110528,-0.000712094,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0911681,-0.000608423,-0.000240352,2.17664,1.88541,41.7336,0,0,0,0,0.167045,0.0352174,-83.2639,-83.2639,0.398956,15.3559,8.8309,15.3559
0.85,-6.53726,-1.0013,3.06822e-05,0.000231934,0.0110618,-0.000712977,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890358,-0.000733351,4.23621e-05,2.21928,1.88336,41.7187,0,0,0,0,0.16937,0.0353812,-87.6413,-87.6413,0.398522,16.0769,8.82774,16.0769
0.86,-6.53636,-1.00131,2.93394e-05,0.000232139,0.0110705,-0.000713857,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.091158,-0.000611698,-0.000235594,2.17684,1.88747,41.7984,0,0,0,0,0.167737,0.0354827,-83.2845,-83.2845,0.39939,15.3593,8.84461,15.3593
0.87,-6.53546,-1.00132,2.8938e-05,0.0002323,0.0110792,-0.00071472,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890589,-0.000734286,4.18608e-05,2.21882,1.88542,41.7836,0,0,0,0,0.170035,0.0356398,-87.5938,-87.5938,0.398957,16.0691,8.84147,16.0691
0.88,-6.53455,-1.00132,2.76194e-05,0.000232499,0.0110878,-0.000715584,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.091146,-0.000614277,-0.000231591,2.17708,1.88947,41.8619,0,0,0,0,0.168418,0.0357426,-83.3092,-83.3092,0.399816,15.3634,8.85803,15.3634
0.89,-6.53365,-1.00133,2.7217e-05,0.00023266,0.0110964,-0.000716439,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891213,-0.000735064,4.04597e-05,2.21757,1.88752,41.8483,0,0,0,0,0.170642,0.0358963,-87.4657,-87.4657,0.399402,16.048,8.85517,16.048
0.9,-6.53275,-1.00133,2.59284e-05,0.000232854,0.0111048,-0.000717283,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0911288,-0.000617345,-0.000226983,2.17742,1.89145,41.9241,0,0,0,0,0.169089,0.0359986,-83.3445,-83.3445,0.400233,15.3692,8.87121,15.3692
0.91,-6.53185,-1.00134,2.55409e-05,0.000233011,0.0111132,-0.000718116,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890444,-0.000735934,4.05295e-05,2.21911,1.88931,41.9086,0,0,0,0,0.1714,0.0361409,-87.6237,-87.6237,0.399781,16.074,8.86793,16.074
0.92,-6.53094,-1.00135,2.42414e-05,0.000233207,0.0111217,-0.000718968,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0911412,-0.000616517,-0.000228084,2.17718,1.89345,41.9868,0,0,0,0,0.169753,0.036253,-83.3192,-83.3192,0.400656,15.365,8.88446,15.365
0.93,-6.53004,-1.00135,2.38445e-05,0.000233365,0.0111302,-0.000719811,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891458,-0.000736542,3.961e-05,2.21708,1.89149,41.9733,0,0,0,0,0.171949,0.0363997,-87.4155,-87.4155,0.400243,16.0397,8.88161,16.0397
0.94,-6.52914,-1.00136,2.25743e-05,0.000233557,0.0111384,-0.000720644,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0911634,-0.000620333,-0.000222878,2.17673,1.89546,42.049,0,0,0,0,0.170365,0.0365059,-83.2735,-83.2735,0.401083,15.3575,8.89762,15.3575
0.95,-6.52824,-1.00136,2.21916e-05,0.00023371,0.0111467,-0.000721463,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891504,-0.000737668,3.86384e-05,2.21699,1.89341,42.0344,0,0,0,0,0.172603,0.0366437,-87.4059,-87.4059,0.400649,16.0382,8.89454,16.0382
0.96,-6.52733,-1.00137,2.09425e-05,0.000233897,0.0111549,-0.000722283,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.091133,-0.000623502,-0.000218802,2.17734,1.89734,42.1088,0,0,0,0,0.171032,0.0367523,-83.3359,-83.3359,0.40148,15.3678,8.91028,15.3678
0.97,-6.52643,-1.00138,2.05632e-05,0.000234047,0.011163,-0.00072309,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891096,-0.000738147,3.80766e-05,2.21781,1.89525,42.0937,0,0,0,0,0.173298,0.0368877,-87.4897,-87.4897,0.401038,16.052,8.90708,16.052
0.98,-6.52553,-1.00138,1.93234e-05,0.000234232,0.0111711,-0.000723906,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0910852,-0.000624983,-0.000216884,2.1783,1.89917,42.1677,0,0,0,0,0.171722,0.0369963,-83.4341,-83.4341,0.401868,15.384,8.92274,15.384
0.99,-6.52463,-1.00139,1.89438e-05,0.000234381,0.0111792,-0.000724709,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890871,-0.000738662,3.72227e-05,2.21826,1.89713,42.1529,0,0,0,0,0.173968,0.0371319,-87.536,-87.536,0.401435,16.0596,8.91962,16.0596
1,-6.52373,-1.0014,1.77128e-05,0.000234564,0.0111873,-0.00072552,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0910537,-0.000626294,-0.000215201,2.17893,1.90102,42.2266,0,0,0,0,0.172389,0.0372393,-83.4988,-83.4988,0.402259,15.3946,8.93521,15.3946
1.01,-6.52283,-1.0014,1.73224e-05,0.000234713,0.0111954,-0.000726326,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891641,-0.000739049,3.49503e-05,2.21672,1.89918,42.2142,0,0,0,0,0.174517,0.0373793,-87.378,-87.378,0.40187,16.0336,8.9326,16.0336
1.02,-6.52192,-1.00141,1.61007e-05,0.000234897,0.0112034,-0.000727135,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.091135,-0.000627506,-0.000213426,2.1773,1.90307,42.2879,0,0,0,0,0.172929,0.0374853,-83.3319,-83.3319,0.402693,15.3671,8.94819,15.3671
1.03,-6.52102,-1.00141,1.57208e-05,0.000235043,0.0112115,-0.000727928,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0892052,-0.000739826,3.48922e-05,2.2159,1.90112,42.2742,0,0,0,0,0.175105,0.0376184,-87.2935,-87.2935,0.40228,16.0197,8.94529,16.0197
1.04,-6.52012,-1.00142,1.45182e-05,0.000235222,0.0112193,-0.000728723,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0911048,-0.000630276,-0.000209905,2.17791,1.90491,42.3458,0,0,0,0,0.173572,0.0377251,-83.3939,-83.3938,0.403081,15.3773,8.96044,15.3773
1.05,-6.51922,-1.00143,1.41917e-05,0.000235355,0.0112268,-0.00072946,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891748,-0.000741362,3.63676e-05,2.2165,1.90283,42.3302,0,0,0,0,0.175751,0.0378415,-87.3558,-87.3558,0.402642,16.0299,8.95713,16.0299
1.06,-6.51822,-1.00143,1.28416e-05,0.000235585,0.0112366,-0.000730447,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0913132,-0.000507123,-0.000182045,2.17374,1.90729,42.4138,0,0,0,0,0.174001,0.0379896,-82.966,-82.966,0.403586,15.3069,8.97482,15.3069
1.07,-6.51741,-1.00144,1.25967e-05,0.000235681,0.0112427,-0.00073105,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.089189,-0.000740813,3.30045e-05,2.21622,1.90475,42.3892,0,0,0,0,0.176366,0.0380838,-87.3267,-87.3267,0.403047,16.0251,8.96961,16.0251
1.08,-6.51651,-1.00145,1.14015e-05,0.00023586,0.0112506,-0.000731843,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0910974,-0.000631507,-0.000208535,2.17805,1.90858,42.4609,0,0,0,0,0.174812,0.0381961,-83.4089,-83.4089,0.403859,15.3798,8.98479,15.3798
1.09,-6.51561,-1.00145,1.10178e-05,0.000236005,0.0112585,-0.000732627,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0892205,-0.000741196,3.19427e-05,2.21559,1.90665,42.4481,0,0,0,0,0.176954,0.0383208,-87.2621,-87.2621,0.403451,16.0145,8.98207,16.0145
1.1,-6.5147,-1.00146,9.83888e-06,0.000236181,0.0112663,-0.000733412,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0910739,-0.000634678,-0.000204836,2.17852,1.9104,42.5183,0,0,0,0,0.17544,0.0384328,-83.4573,-83.4573,0.404243,15.3878,8.99693,15.3878
1.11,-6.5138,-1.00146,9.45392e-06,0.000236325,0.0112741,-0.000734188,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0892304,-0.000741814,3.00509e-05,2.21539,1.9085,42.5059,0,0,0,0,0.177564,0.0385549,-87.2418,-87.2418,0.403842,16.0111,8.99431,16.0111
1.12,-6.5129,-1.00147,8.28066e-06,0.000236501,0.0112819,-0.000734972,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0910973,-0.000635788,-0.000203608,2.17806,1.91228,42.5764,0,0,0,0,0.176026,0.0386691,-83.4093,-83.4093,0.404642,15.3799,9.00922,15.3799
1.13,-6.51191,-1.00148,7.95134e-06,0.000236634,0.0112893,-0.000735706,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0894126,-0.00060803,3.94865e-05,2.21175,1.91061,42.5657,0,0,0,0,0.177945,0.0387861,-86.8677,-86.8677,0.404288,15.9495,9.00697,15.9495
1.14,-6.51109,-1.00148,6.74459e-06,0.000236815,0.0112973,-0.000736513,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0909855,-0.000637887,-0.000200972,2.18029,1.91391,42.6309,0,0,0,0,0.176752,0.0388997,-83.6386,-83.6386,0.404987,15.4177,9.02075,15.4176
1.15,-6.51019,-1.00149,6.35731e-06,0.000236958,0.0113051,-0.000737282,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.089171,-0.000742586,2.80292e-05,2.21658,1.91204,42.6189,0,0,0,0,0.178865,0.0390187,-87.3637,-87.3637,0.40459,16.0312,9.01822,16.0312
1.16,-6.50929,-1.0015,5.19982e-06,0.000237131,0.0113128,-0.00073806,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0909812,-0.000639541,-0.000199662,2.18038,1.91574,42.6879,0,0,0,0,0.17736,0.0391334,-83.6475,-83.6475,0.405373,15.4191,9.03281,15.4191
1.17,-6.50839,-1.0015,4.79802e-06,0.000237276,0.0113207,-0.000738838,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0892491,-0.000742602,2.58649e-05,2.21502,1.91402,42.678,0,0,0,0,0.179387,0.0392564,-87.2033,-87.2033,0.40501,16.0048,9.03072,16.0048
1.18,-6.50748,-1.00151,3.65092e-06,0.000237448,0.0113284,-0.000739613,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0910179,-0.000641452,-0.000197245,2.17964,1.91764,42.7459,0,0,0,0,0.177915,0.0393692,-83.5723,-83.5723,0.405775,15.4067,9.04509,15.4067
1.19,-6.50667,-1.00151,2.89555e-06,0.000237601,0.0113365,-0.00074042,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0912098,-0.000518348,-0.000166462,2.17581,1.91936,42.7768,0,0,0,0,0.177599,0.0395396,-83.1783,-83.1783,0.406139,15.3418,9.05164,15.3418
1.2,-6.50568,-1.00152,2.12955e-06,0.00023776,0.0113437,-0.000741146,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0907801,-0.000644798,-0.00019093,2.1844,1.91903,42.7975,0,0,0,0,0.178794,0.0395961,-84.0605,-84.0605,0.40607,15.4871,9.05601,15.4871
1.21,-6.50478,-1.00153,1.74049e-06,0.000237897,0.0113513,-0.00074189,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0889621,-0.000742339,2.26067e-05,2.22076,1.9171,42.7847,0,0,0,0,0.180952,0.0397088,-87.7926,-87.7926,0.405661,16.1018,9.05331,16.1018
1.22,-6.50388,-1.00153,5.72746e-07,0.000238075,0.0113592,-0.000742691,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0907445,-0.000641564,-0.00019811,2.18511,1.9208,42.8538,0,0,0,0,0.179444,0.0398298,-84.1334,-84.1334,0.406444,15.4991,9.06792,15.4991
1.23,-6.50298,-1.00154,1.3601e-07,0.000238226,0.0113673,-0.00074349,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0890952,-0.000741715,1.94875e-05,2.2181,1.91923,42.8465,0,0,0,0,0.18142,0.0399548,-87.5193,-87.5193,0.406111,16.0568,9.06639,16.0568
1.24,-6.50208,-1.00155,-1.02484e-06,0.000238405,0.0113753,-0.000744291,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0908323,-0.000642897,-0.000196288,2.18335,1.92285,42.9146,0,0,0,0,0.179951,0.0400749,-83.9533,-83.9533,0.406877,15.4695,9.08079,15.4695
1.25,-6.50118,-1.00155,-1.45813e-06,0.000238554,0.0113833,-0.000745084,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0891481,-0.000742091,1.92329e-05,2.21704,1.92119,42.9064,0,0,0,0,0.181982,0.0401961,-87.4107,-87.4107,0.406526,16.039,9.07907,16.039
1.26,-6.50028,-1.00156,-2.62254e-06,0.000238734,0.0113913,-0.000745889,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.0909019,-0.000642964,-0.000196713,2.18196,1.92485,42.975,0,0,0,0,0.180494,0.0403192,-83.8103,-83.8103,0.407301,15.4459,9.09358,15.4459
1.27,-6.49938,-1.00156,-3.06398e-06,0.000238885,0.0113993,-0.000746687,176,-6.44998,-0.999981,-1.85518e-05,0.0149779,0.00412457,0.0017577,0,1.85518e-05,0.089243,-0.000742126,1.79214e-05,2.21514,1.92325,42.9676,0,0,0,0,0.182495,0.0404418,-87.2159,-87.2159,0.406962,16.0069,9.09201,16.0069
1.28,-6.49847,-1.00157,-4.22571e-06,0.016576,0.0203525,-3.48007e-06,0,-6.5,-1,-0.00156894,0.0147738,0.00403789,0.00170843,0,3.06642e-05,0.0909265,-0.000644036,-0.000195648,2.18156,60.6502,75.0337,0,0,0,0,0.021058,0.0317021,-83.769,-83.769,12.8337,15.4391,15.8772,15.4391
1.29,-6.49757,-1.00158,-4.66642e-06,0.0166455,0.0205135,-1.26975e-05,2,-6.49943,-1,-0.00157523,0.0147761,0.00403887,0.00170898,0,4.26376e-05,0.0892453,-0.000742892,1.77412e-05,2.21518,60.9008,75.5826,0,0,0,0,0.0225575,0.0318253,-87.2203,-87.2203,12.8867,16.0076,15.9934,16.0076
1.3,-6.49667,-1.00158,-5.87139e-06,0.016716,0.0207178,-2.61783e-05,5,-6.49858,-1,-0.0015815,0.0147795,0.00404033,0.00170981,0,5.4475e-05,0.0909089,-0.000644029,-0.000197232,2.18191,61.1575,76.3556,0,0,0,0,0.02622,0.0322019,-83.8053,-83.8053,12.941,15.4451,16.157,15.4451
1.31,-6.49577,-1.00159,-6.32964e-06,0.0167869,0.0209222,-3.96257e-05,8,-6.49772,-1,-0.00158781,0.014783,0.00404179,0.00171064,0,6.61799e-05,0.0893153,-0.000742606,1.52709e-05,2.21378,61.4136,77.0633,0,0,0,0,0.0287307,0.0323889,-87.0767,-87.0767,12.9952,15.9839,16.3067,15.9839
1.32,-6.49487,-1.0016,-7.48197e-06,0.0168591,0.0211696,-5.728e-05,12,-6.49658,-1,-0.00159414,0.0147876,0.00404374,0.00171174,0,7.77553e-05,0.0909216,-0.000646165,-0.000193684,2.18166,61.6767,77.9917,0,0,0,0,0.0331788,0.0327987,-83.7791,-83.7791,13.0509,15.4408,16.5032,15.4408
1.33,-6.49397,-1.0016,-7.94194e-06,0.0169303,0.0213744,-7.07252e-05,15,-6.49573,-1,-0.00160048,0.014791,0.0040452,0.00171257,0,8.92044e-05,0.0892749,-0.000742557,1.40706e-05,2.21459,61.9338,78.6995,0,0,0,0,0.0357943,0.032983,-87.1599,-87.1599,13.1053,15.9976,16.6529,15.9976
1.34,-6.49306,-1.00161,-9.11192e-06,0.0170015,0.0215792,-8.41881e-05,18,-6.49487,-1,-0.00160683,0.0147945,0.00404667,0.0017134,0,0.00010053,0.0909483,-0.000645851,-0.000195116,2.18113,62.1933,79.4749,0,0,0,0,0.0392581,0.0333498,-83.7245,-83.7245,13.1602,15.4318,16.817,15.4318
1.35,-6.49216,-1.00161,-9.58127e-06,0.017073,0.0217843,-9.76465e-05,21,-6.49402,-1,-0.00161319,0.014798,0.00404813,0.00171423,0,0.000111735,0.0893345,-0.000742625,1.28661e-05,2.2134,62.4513,80.1846,0,0,0,0,0.0419527,0.0335421,-87.0375,-87.0375,13.2148,15.9775,16.9672,15.9775
1.36,-6.49117,-1.00162,-1.08811e-05,0.0171513,0.0220399,-0.000115506,25,-6.49288,-1,-0.00162009,0.0148026,0.00405008,0.00171534,0,0.000122826,0.0911879,-0.000520159,-0.00016757,2.17634,62.737,81.1474,0,0,0,0,0.046288,0.0339953,-83.2329,-83.2329,13.2752,15.3508,17.1709,15.3508
1.37,-6.49036,-1.00163,-1.12218e-05,0.0172163,0.022195,-0.000124577,27,-6.49231,-1,-0.00162596,0.0148049,0.00405106,0.00171589,0,0.000133797,0.089348,-0.000743088,1.24747e-05,2.21313,62.9709,81.6713,0,0,0,0,0.0481103,0.0340964,-87.01,-87.0099,13.3247,15.9729,17.2818,15.9729
1.38,-6.48945,-1.00163,-1.23865e-05,0.0172893,0.0224436,-0.000142263,31,-6.49117,-0.999999,-0.00163236,0.0148095,0.00405302,0.001717,0,0.000144657,0.0909341,-0.000647996,-0.000193555,2.18141,63.2373,82.6039,0,0,0,0,0.0522971,0.0345002,-83.7537,-83.7537,13.3811,15.4366,17.4791,15.4366
1.39,-6.48855,-1.00164,-1.28762e-05,0.0173614,0.0226495,-0.000155741,34,-6.49032,-0.999999,-0.00163878,0.014813,0.00405448,0.00171783,0,0.000155406,0.0893553,-0.000742552,9.15108e-06,2.21299,63.4975,83.3169,0,0,0,0,0.055192,0.0347028,-86.995,-86.995,13.4362,15.9705,17.63,15.9705
1.4,-6.48765,-1.00165,-1.40469e-05,0.0174336,0.0228555,-0.000169227,37,-6.48946,-0.999999,-0.00164521,0.0148164,0.00405595,0.00171867,0,0.000166047,0.0909315,-0.000649208,-0.000192833,2.18147,63.7604,84.0949,0,0,0,0,0.0583765,0.0350548,-83.7593,-83.7593,13.4918,15.4375,17.7946,15.4375
1.41,-6.48675,-1.00165,-1.45035e-05,0.0175061,0.0230616,-0.000182674,40,-6.48861,-0.999999,-0.00165168,0.0148199,0.00405742,0.0017195,0,0.000176584,0.089385,-0.000743433,9.1267e-06,2.21239,64.0222,84.8092,0,0,0,0,0.0613414,0.0352546,-86.934,-86.934,13.5472,15.9604,17.9457,15.9604
1.42,-6.48584,-1.00166,-1.56792e-05,0.0175786,0.023268,-0.000196169,43,-6.48775,-0.999999,-0.00165814,0.0148234,0.00405889,0.00172033,0,0.000187017,0.0909333,-0.000650149,-0.000192716,2.18143,64.2863,85.5882,0,0,0,0,0.0644448,0.0356053,-83.7557,-83.7557,13.6031,15.4369,18.1106,15.4369
1.43,-6.48494,-1.00167,-1.61972e-05,0.0176524,0.0235179,-0.000213891,47,-6.48662,-0.999999,-0.00166462,0.014828,0.00406085,0.00172144,0,0.00019735,0.0894012,-0.000742154,4.41632e-06,2.21207,64.5531,86.4612,0,0,0,0,0.0684354,0.0358689,-86.901,-86.901,13.6595,15.955,18.2953,15.955
1.44,-6.48404,-1.00167,-1.74169e-05,0.017725,0.0237249,-0.000227441,50,-6.48576,-0.999999,-0.00167109,0.0148314,0.00406232,0.00172228,0,0.000207584,0.0909329,-0.000650327,-0.000193847,2.18144,64.8176,87.2423,0,0,0,0,0.0714638,0.0362215,-83.7565,-83.7565,13.7155,15.4371,18.4606,15.4371
1.45,-6.48314,-1.00168,-1.79417e-05,0.0177979,0.0239321,-0.000240955,53,-6.48491,-0.999998,-0.00167759,0.0148349,0.00406379,0.00172311,0,0.000217722,0.0894506,-0.000742381,3.37346e-06,2.21109,65.0808,87.9614,0,0,0,0,0.074618,0.0364424,-86.7997,-86.7997,13.7712,15.9383,18.6128,15.9383
1.46,-6.48223,-1.00168,-1.91181e-05,0.017871,0.0241393,-0.00025447,56,-6.48405,-0.999998,-0.00168411,0.0148384,0.00406526,0.00172395,0,0.000227766,0.0909829,-0.000652013,-0.000191466,2.18044,65.3471,88.7432,0,0,0,0,0.0775518,0.0367874,-83.654,-83.654,13.8276,15.4202,18.7782,15.4202
1.47,-6.48133,-1.00169,-1.96453e-05,0.0179443,0.0243468,-0.000267984,59,-6.4832,-0.999998,-0.00169064,0.0148419,0.00406673,0.00172478,0,0.000237718,0.0894692,-0.000742379,2.18217e-06,2.21071,65.6114,89.4628,0,0,0,0,0.0807925,0.0370052,-86.7615,-86.7615,13.8835,15.932,18.9305,15.932
1.48,-6.48042,-1.0017,-2.08252e-05,0.0180177,0.0245544,-0.000281508,62,-6.48235,-0.999998,-0.00169719,0.0148453,0.0040682,0.00172562,0,0.000247579,0.0909511,-0.000652808,-0.000191171,2.18108,65.8788,90.245,0,0,0,0,0.0836567,0.0373476,-83.7193,-83.7193,13.9401,15.4309,19.096,15.4309
1.49,-6.47952,-1.0017,-2.13681e-05,0.0180923,0.0248054,-0.00029926,66,-6.48121,-0.999997,-0.00170374,0.01485,0.00407017,0.00172674,0,0.000257352,0.0894639,-0.000741925,-2.60111e-07,2.21082,66.1486,91.1228,0,0,0,0,0.0879022,0.0376215,-86.7724,-86.7724,13.9971,15.9338,19.2817,15.9338
1.5,-6.47862,-1.00171,-2.25544e-05,0.018166,0.0250134,-0.000312799,69,-6.48036,-0.999997,-0.00171031,0.0148534,0.00407164,0.00172757,0,0.000267038,0.0909266,-0.000653461,-0.000191002,2.18157,66.417,91.9063,0,0,0,0,0.0906837,0.0379621,-83.7698,-83.7698,14.0539,15.4393,19.4475,15.4392
1.51,-6.47772,-1.00172,-2.31152e-05,0.0182398,0.0252217,-0.000326346,72,-6.4795,-0.999997,-0.00171689,0.0148569,0.00407311,0.00172841,0,0.00027664,0.0894945,-0.000741542,-2.60724e-06,2.21021,66.6832,92.6303,0,0,0,0,0.0940861,0.0381946,-86.7098,-86.7098,14.1103,15.9235,19.6007,15.9235
1.52,-6.47681,-1.00172,-2.43089e-05,0.0183137,0.0254301,-0.000339899,75,-6.47865,-0.999997,-0.00172349,0.0148604,0.00407459,0.00172925,0,0.000286159,0.090968,-0.000653952,-0.000191206,2.18074,66.9526,93.4156,0,0,0,0,0.0967914,0.0385346,-83.6848,-83.6848,14.1673,15.4252,19.7669,15.4252
1.53,-6.47591,-1.00173,-2.48615e-05,0.0183878,0.0256388,-0.000353442,78,-6.4778,-0.999996,-0.0017301,0.0148638,0.00407606,0.00173009,0,0.000295596,0.0894715,-0.000742286,-1.80542e-06,2.21067,67.2198,94.1393,0,0,0,0,0.100295,0.0387629,-86.757,-86.757,14.2238,15.9313,19.92,15.9313
1.54,-6.47501,-1.00173,-2.60551e-05,0.0184621,0.0258475,-0.000366998,81,-6.47695,-0.999996,-0.00173672,0.0148673,0.00407754,0.00173092,0,0.000304954,0.090917,-0.000654494,-0.00019132,2.18176,67.4904,94.9254,0,0,0,0,0.102933,0.0391001,-83.7897,-83.7897,14.2811,15.4425,20.0863,15.4425
