t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.74,-6.36381,-0.997348,0.00102179,-0.0668298,-0.0485412,-0.000972711,475,-6.36567,-0.999865,0.00264917,0.015332,0.0042764,0.00184483,0,0.00640664,0.131925,-0.0103485,0.00247338,0.817909,6.09367,7.5631,5.39845,5.38824,5.39435,5.38432,3.26344,-3.74936,-66.7218,-66.7751,0.616496,10.7787,0.765159,10.7867
0.75,-6.36249,-0.997452,0.00104593,-0.066503,-0.0479881,-0.000969697,480,-6.36427,-0.999862,0.00254185,0.015338,0.00427899,0.00184632,0,0.00635511,0.131752,-0.0103248,0.00252605,0.819933,6.28573,7.7187,5.41193,5.40153,5.40774,5.39753,3.21801,-3.77253,-66.8865,-66.9408,0.635927,10.8053,0.780901,10.8135
0.76,-6.36117,-0.997556,0.00107037,-0.066145,-0.0474204,-0.000962032,484,-6.36315,-0.99986,0.00243473,0.0153428,0.00428106,0.00184752,0,0.00630353,0.131937,-0.0103026,0.00254679,0.817664,6.47459,7.85625,5.39706,5.38654,5.39282,5.38248,3.14864,-3.77592,-66.7009,-66.756,0.655034,10.7753,0.794817,10.7836
0.77,-6.35986,-0.99766,0.00109528,-0.0657562,-0.0468207,-0.000958284,489,-6.36174,-0.999857,0.00232788,0.0153488,0.00428365,0.00184902,0,0.0062519,0.131764,-0.0102691,0.00259645,0.819683,6.65282,7.99501,5.4105,5.39979,5.40618,5.39567,3.09847,-3.79441,-66.8652,-66.9213,0.673066,10.8018,0.808855,10.8103
0.78,-6.35854,-0.997763,0.00112047,-0.0653369,-0.0461982,-0.000954212,494,-6.36034,-0.999854,0.00222132,0.0153548,0.00428625,0.00185051,0,0.00620022,0.131946,-0.0102375,0.00261526,0.817444,6.83039,8.13455,5.39584,5.38501,5.39147,5.38084,3.02725,-3.79295,-66.6824,-66.7391,0.69103,10.7723,0.822972,10.7809
0.79,-6.35722,-0.997866,0.0011461,-0.064891,-0.0455649,-0.000945465,498,-6.35922,-0.999852,0.00211511,0.0153596,0.00428832,0.00185171,0,0.00614851,0.131779,-0.0101956,0.00266274,0.8194,7.008,8.25951,5.40886,5.39786,5.40443,5.39364,2.97861,-3.80097,-66.8419,-66.8993,0.708999,10.7981,0.835615,10.8067
0.8,-6.3559,-0.997968,0.00117199,-0.0644178,-0.0449024,-0.000940725,503,-6.35782,-0.999849,0.00200929,0.0153656,0.00429092,0.00185321,0,0.00609677,0.131958,-0.0101554,0.00267954,0.817211,7.1765,8.38903,5.39452,5.38341,5.39006,5.37916,2.90604,-3.79432,-66.6632,-66.7211,0.726046,10.7692,0.848718,10.7779
0.81,-6.35458,-0.99807,0.0011983,-0.0639186,-0.0442214,-0.000935638,508,-6.35642,-0.999846,0.00190389,0.0153717,0.00429352,0.00185472,0,0.00604501,0.131796,-0.0101057,0.00272461,0.81911,7.34298,8.51761,5.40717,5.3959,5.40266,5.3916,2.85565,-3.79753,-66.8183,-66.8767,0.74289,10.7943,0.861727,10.8031
0.82,-6.35326,-0.998171,0.00122485,-0.0633955,-0.0435225,-0.000930275,513,-6.35501,-0.999843,0.00179895,0.0153777,0.00429612,0.00185622,0,0.00599323,0.13197,-0.0100574,0.00273957,0.816971,7.5037,8.6393,5.39316,5.38179,5.38862,5.37747,2.78273,-3.78551,-66.6439,-66.7027,0.75915,10.7661,0.874038,10.775
0.83,-6.35194,-0.998272,0.00125178,-0.062847,-0.0428141,-0.000920277,517,-6.35389,-0.99984,0.00169453,0.0153825,0.0042982,0.00185742,0,0.00594144,0.131807,-0.00999965,0.00278227,0.818877,7.65298,8.73876,5.40586,5.39433,5.40127,5.38997,2.72797,-3.78627,-66.7996,-66.859,0.774252,10.7912,0.8841,10.8002
0.84,-6.35063,-0.998372,0.00127896,-0.0622732,-0.0420784,-0.000914321,522,-6.35249,-0.999837,0.00159064,0.0153885,0.0043008,0.00185893,0,0.00588964,0.131973,-0.00994363,0.00279658,0.81684,7.80396,8.85114,5.39253,5.38091,5.38792,5.37654,2.65454,-3.76954,-66.6338,-66.6934,0.789527,10.7645,0.89547,10.7734
0.85,-6.34931,-0.998472,0.0013065,-0.0616783,-0.0413281,-0.000908064,527,-6.35109,-0.999834,0.00148734,0.0153945,0.00430341,0.00186043,0,0.00583785,0.131817,-0.00987875,0.00283635,0.818673,7.951,8.9616,5.40474,5.39297,5.40011,5.38858,2.60123,-3.7623,-66.7839,-66.8437,0.804403,10.7887,0.906645,10.7977
0.86,-6.34799,-0.998571,0.00133424,-0.061063,-0.0405726,-0.000897258,531,-6.34997,-0.999831,0.00138466,0.0153994,0.00430549,0.00186164,0,0.00578607,0.131982,-0.00981554,0.00284769,0.816647,8.09388,9.05549,5.39147,5.37962,5.38684,5.37523,2.5282,-3.74066,-66.6191,-66.679,0.818858,10.7621,0.916144,10.7711
0.87,-6.34667,-0.998669,0.00136234,-0.0604261,-0.0397934,-0.000890479,536,-6.34857,-0.999828,0.00128262,0.0154054,0.0043081,0.00186315,0,0.0057343,0.131826,-0.00974449,0.00288643,0.818472,8.22791,9.15319,5.40363,5.39165,5.39898,5.38724,2.47211,-3.73038,-66.7686,-66.8287,0.832418,10.7862,0.926028,10.7953
0.88,-6.34535,-0.998766,0.00139061,-0.0597687,-0.0389998,-0.000883483,541,-6.34717,-0.999825,0.00118126,0.0154114,0.00431071,0.00186466,0,0.00568256,0.131989,-0.00967431,0.00289584,0.816475,8.35902,9.24878,5.39055,5.37849,5.38591,5.37409,2.39761,-3.70603,-66.6064,-66.6664,0.845682,10.76,0.935699,10.769
0.89,-6.34403,-0.998862,0.00141922,-0.0590909,-0.0382016,-0.000871907,545,-6.34605,-0.999822,0.00108062,0.0154163,0.0043128,0.00186587,0,0.00563086,0.131837,-0.00959681,0.002932,0.81826,8.47976,9.32368,5.40245,5.39027,5.39779,5.38586,2.3397,-3.69221,-66.7528,-66.813,0.857897,10.7837,0.943276,10.7927
0.9,-6.34271,-0.998958,0.001448,-0.0583939,-0.0373819,-0.000864447,550,-6.34465,-0.999819,0.000980716,0.0154223,0.00431541,0.00186738,0,0.00557919,0.132,-0.0095205,0.00294008,0.816262,8.59929,9.41018,5.38937,5.37712,5.38472,5.37273,2.26441,-3.66484,-66.5907,-66.6507,0.86999,10.7575,0.952028,10.7665
0.91,-6.34139,-0.999053,0.00147708,-0.0576781,-0.0365501,-0.000856743,555,-6.34325,-0.999816,0.000881594,0.0154283,0.00431803,0.00186889,0,0.00552757,0.131848,-0.00943696,0.00297413,0.818044,8.71497,9.49058,5.40125,5.38887,5.3966,5.38449,2.20626,-3.64537,-66.7371,-66.797,0.881694,10.7811,0.960162,10.7901
0.92,-6.34007,-0.999147,0.00150631,-0.0569444,-0.0357062,-0.000848856,560,-6.34185,-0.999813,0.000783274,0.0154344,0.00432064,0.00187041,0,0.005476,0.132007,-0.00935441,0.00298059,0.816103,8.82394,9.5675,5.38854,5.37611,5.38392,5.37175,2.13039,-3.61493,-66.5797,-66.6394,0.892718,10.7557,0.967944,10.7647
0.93,-6.33875,-0.99924,0.00153583,-0.0561947,-0.0348609,-0.000836426,564,-6.34073,-0.99981,0.00068579,0.0154392,0.00432274,0.00187162,0,0.00542449,0.131857,-0.00926541,0.00301241,0.817858,8.93066,9.62834,5.40023,5.38769,5.39562,5.38334,2.07197,-3.59086,-66.724,-66.7835,0.903515,10.779,0.974099,10.7879
0.94,-6.33743,-0.999332,0.00156548,-0.0554287,-0.0339963,-0.000828152,569,-6.33933,-0.999806,0.000589164,0.0154453,0.00432536,0.00187314,0,0.00537305,0.13201,-0.00917713,0.00301738,0.815992,9.03443,9.69832,5.38802,5.37542,5.38344,5.37111,1.99681,-3.5557,-66.573,-66.632,0.914014,10.7546,0.981179,10.7634
0.95,-6.33612,-0.999423,0.00159539,-0.0546477,-0.0331229,-0.000819672,574,-6.33794,-0.999803,0.000493427,0.0154513,0.00432798,0.00187465,0,0.00532169,0.131862,-0.00908326,0.00304712,0.817727,9.13134,9.76492,5.39958,5.38688,5.39502,5.38259,1.9381,-3.52855,-66.7158,-66.7745,0.923818,10.7776,0.987917,10.7865
0.96,-6.3348,-0.999514,0.00162542,-0.0538537,-0.03225,-0.000806724,578,-6.33682,-0.9998,0.000398597,0.0154562,0.00433008,0.00187587,0,0.0052704,0.132015,-0.00899009,0.00305056,0.815856,9.22661,9.81465,5.38733,5.37458,5.38281,5.37034,1.86301,-3.48991,-66.5644,-66.6226,0.933456,10.7531,0.992948,10.7619
0.97,-6.33348,-0.999603,0.00165569,-0.0530454,-0.0313603,-0.000797914,583,-6.33542,-0.999797,0.000304703,0.0154622,0.0043327,0.00187739,0,0.00521921,0.131869,-0.00889167,0.00307823,0.817572,9.31289,9.87106,5.39876,5.38592,5.39427,5.38171,1.80277,-3.46013,-66.7058,-66.7636,0.942185,10.776,0.998655,10.7847
0.98,-6.33216,-0.999691,0.00168607,-0.0522231,-0.0304627,-0.000788971,588,-6.33402,-0.999793,0.000211763,0.0154683,0.00433533,0.00187891,0,0.00516812,0.132017,-0.00879363,0.00308025,0.815767,9.39822,9.92744,5.38694,5.37407,5.3825,5.36991,1.72862,-3.41947,-66.56,-66.6172,0.950818,10.7524,1.00436,10.761
0.99,-6.33084,-0.999778,0.00171667,-0.0513891,-0.0295589,-0.000779863,593,-6.33262,-0.99979,0.000119804,0.0154743,0.00433795,0.00188044,0,0.00511712,0.131876,-0.00869102,0.00310572,0.817438,9.47935,9.97891,5.39807,5.38511,5.39367,5.38099,1.66896,-3.38488,-66.6978,-66.7544,0.959026,10.7747,1.00957,10.7832
1,-6.32952,-0.999864,0.00174736,-0.0505441,-0.0286578,-0.000766317,597,-6.33151,-0.999787,2.88405e-05,0.0154792,0.00434006,0.00188166,0,0.00506624,0.132022,-0.00858874,0.00310636,0.815658,9.55628,10.013,5.38642,5.37343,5.38207,5.36937,1.59428,-3.34141,-66.5541,-66.61,0.966809,10.7514,1.01301,10.7598
1.01,-6.3282,-0.999949,0.00177824,-0.0496881,-0.0277416,-0.000756947,602,-6.33011,-0.999783,-6.11014e-05,0.0154853,0.00434269,0.00188318,0,0.00501668,0.131879,-0.00848235,0.00313032,0.817342,9.62512,10.0528,5.39763,5.38456,5.39333,5.38055,1.53266,-3.30551,-66.6931,-66.7484,0.973774,10.7739,1.01704,10.7822
1.02,-6.32688,-1.00003,0.00180921,-0.0488207,-0.0268199,-0.000747477,607,-6.32871,-0.99978,-0.000150008,0.0154913,0.00434532,0.00188471,0,0.00496897,0.132022,-0.00837597,0.00312952,0.815599,9.69531,10.0956,5.38622,5.37313,5.38198,5.36918,1.45973,-3.25922,-66.5526,-66.6071,0.980875,10.7512,1.02137,10.7594
1.03,-6.32556,-1.00012,0.00184035,-0.0479446,-0.0258947,-0.000737876,612,-6.32731,-0.999776,-0.000237859,0.0154974,0.00434795,0.00188624,0,0.00492304,0.131887,-0.00826647,0.00315137,0.817199,9.76149,10.1342,5.39687,5.3837,5.39269,5.37981,1.40009,-3.21803,-66.6848,-66.7385,0.98757,10.7725,1.02527,10.7806
1.04,-6.32424,-1.0002,0.00187155,-0.0470612,-0.0249752,-0.000723865,616,-6.3262,-0.999773,-0.000324641,0.0155023,0.00435006,0.00188746,0,0.00487882,0.132028,-0.00815668,0.00314917,0.815481,9.8245,10.156,5.38562,5.37243,5.3815,5.36861,1.32724,-3.16923,-66.5463,-66.5991,0.993944,10.7501,1.02749,10.7581
1.05,-6.32292,-1.00028,0.00190292,-0.0461686,-0.0240427,-0.000714066,621,-6.3248,-0.99977,-0.000410336,0.0155083,0.0043527,0.00188899,0,0.00483627,0.131891,-0.00804423,0.00316967,0.817096,9.87897,10.1841,5.39637,5.38312,5.39232,5.37936,1.2661,-3.12719,-66.6798,-66.7319,0.999456,10.7717,1.03032,10.7795
1.06,-6.3216,-1.00036,0.00193433,-0.0452674,-0.0231068,-0.000704199,626,-6.3234,-0.999766,-0.00049493,0.0155144,0.00435534,0.00189052,0,0.00479531,0.13203,-0.0079311,0.00316619,0.815415,9.9322,10.2122,5.38537,5.3721,5.38138,5.36842,1.19395,-3.07741,-66.5445,-66.5956,1.00484,10.7498,1.03317,10.7575
1.07,-6.32028,-1.00044,0.0019659,-0.0443601,-0.0221781,-0.000689899,630,-6.32229,-0.999763,-0.000578408,0.0155193,0.00435745,0.00189175,0,0.0047559,0.131896,-0.00781594,0.00318469,0.816994,9.97993,10.2226,5.39587,5.38255,5.39196,5.37893,1.13347,-3.03213,-66.6752,-66.7253,1.00967,10.7709,1.03422,10.7784
1.08,-6.31896,-1.00051,0.00199749,-0.0434456,-0.0212379,-0.000679879,635,-6.32089,-0.999759,-0.000660757,0.0155254,0.00436009,0.00189328,0,0.00471798,0.132034,-0.00769998,0.00318009,0.81533,10.0262,10.243,5.38497,5.37164,5.38114,5.36811,1.06156,-2.98039,-66.5413,-66.5904,1.01435,10.7492,1.03629,10.7566
1.09,-6.31764,-1.00059,0.00202922,-0.0425258,-0.0202973,-0.000669773,640,-6.3195,-0.999755,-0.000741966,0.0155314,0.00436273,0.00189482,0,0.0046815,0.131905,-0.00758282,0.00319702,0.816854,10.0704,10.2639,5.39511,5.38173,5.39135,5.37827,1.00273,-2.93162,-66.6675,-66.7156,1.01882,10.7696,1.0384,10.7768
1.1,-6.31632,-1.00066,0.00206096,-0.0416014,-0.0193563,-0.000659629,645,-6.3181,-0.999751,-0.000822024,0.0155375,0.00436538,0.00189635,0,0.00464642,0.132038,-0.00746436,0.00319103,0.815243,10.1115,10.2807,5.38455,5.37117,5.38088,5.3678,0.932815,-2.87762,-66.5379,-66.585,1.02298,10.7487,1.0401,10.7557
1.11,-6.315,-1.00074,0.00209282,-0.0406726,-0.0184236,-0.000645078,649,-6.31699,-0.999748,-0.00090092,0.0155424,0.00436749,0.00189758,0,0.00461268,0.13191,-0.00734515,0.00320651,0.816769,10.1454,10.2782,5.39471,5.38128,5.39111,5.37799,0.872454,-2.82797,-66.6645,-66.7104,1.02641,10.7691,1.03985,10.776
1.12,-6.31368,-1.00081,0.00212468,-0.0397387,-0.0174812,-0.000634837,654,-6.31559,-0.999744,-0.000978642,0.0155485,0.00437014,0.00189912,0,0.00458023,0.132041,-0.00722452,0.00319971,0.815183,10.1772,10.2861,5.38431,5.37089,5.3808,5.36768,0.802256,-2.77347,-66.537,-66.5818,1.02962,10.7485,1.04065,10.7552
1.13,-6.31236,-1.00088,0.00215665,-0.0388011,-0.0165396,-0.000624537,659,-6.3142,-0.999741,-0.00105518,0.0155546,0.00437279,0.00190066,0,0.00454903,0.131913,-0.00710363,0.00321356,0.816707,10.205,10.294,5.39444,5.38098,5.39102,5.37786,0.743604,-2.72189,-66.6634,-66.7071,1.03244,10.7689,1.04144,10.7754
1.14,-6.31104,-1.00095,0.0021886,-0.03786,-0.0155987,-0.000614228,664,-6.3128,-0.999737,-0.00113053,0.0155607,0.00437544,0.0019022,0,0.00451905,0.132044,-0.00698096,0.0032051,0.815123,10.2302,10.2986,5.38406,5.37061,5.38072,5.36758,0.675249,-2.66595,-66.5361,-66.5786,1.03499,10.7483,1.04191,10.7547
1.15,-6.30972,-1.00102,0.00222065,-0.0369174,-0.0146687,-0.000599534,668,-6.31169,-0.999733,-0.00120469,0.0155656,0.00437757,0.00190344,0,0.00449023,0.131919,-0.00685885,0.00321772,0.81661,10.2525,10.2865,5.39395,5.38046,5.3907,5.37752,0.616376,-2.61201,-66.6595,-66.7008,1.03724,10.7682,1.04069,10.7744
1.16,-6.3084,-1.00109,0.00225267,-0.0359719,-0.0137305,-0.00058918,673,-6.31029,-0.999729,-0.00127763,0.0155717,0.00438022,0.00190498,0,0.00446253,0.132046,-0.00673464,0.00320875,0.81509,10.2716,10.284,5.38397,5.37051,5.38082,5.36766,0.548591,-2.5549,-66.5374,-66.5775,1.03918,10.7485,1.04043,10.7545
1.17,-6.30709,-1.00115,0.00228478,-0.0350251,-0.0127952,-0.000578793,678,-6.3089,-0.999725,-0.00134937,0.0155778,0.00438288,0.00190653,0,0.00443592,0.131922,-0.00661146,0.00321967,0.816561,10.2876,10.2818,5.39375,5.38025,5.39069,5.3775,0.491139,-2.49976,-66.6595,-66.6984,1.04079,10.7682,1.04021,10.774
1.18,-6.30577,-1.00122,0.00231684,-0.0340774,-0.0118712,-0.000564078,682,-6.30778,-0.999722,-0.00141989,0.0155827,0.004385,0.00190777,0,0.00441036,0.132045,-0.00648585,0.00320943,0.81508,10.3003,10.2624,5.38404,5.37056,5.38107,5.3679,0.424964,-2.44145,-66.5407,-66.5783,1.04208,10.749,1.03824,10.7546
1.19,-6.30445,-1.00128,0.00234897,-0.0331293,-0.0109416,-0.000553686,687,-6.30639,-0.999718,-0.00148919,0.0155888,0.00438766,0.00190931,0,0.00438582,0.131927,-0.00636207,0.0032192,0.816497,10.312,10.2548,5.39345,5.37995,5.39058,5.37739,0.367896,-2.38429,-66.6584,-66.6947,1.04327,10.768,1.03747,10.7734
1.2,-6.30313,-1.00134,0.00238105,-0.0321808,-0.0100152,-0.000543318,692,-6.305,-0.999714,-0.00155727,0.0155949,0.00439032,0.00191086,0,0.00436224,0.132047,-0.00623556,0.00320806,0.815057,10.3197,10.2452,5.384,5.37052,5.38123,5.36806,0.303771,-2.32525,-66.5428,-66.5779,1.04404,10.7493,1.03651,10.7545
1.21,-6.30181,-1.00141,0.00241318,-0.0312332,-0.00909309,-0.000532944,697,-6.3036,-0.99971,-0.00162411,0.015601,0.00439299,0.00191241,0,0.00433962,0.131931,-0.00611129,0.00321624,0.816439,10.3254,10.2335,5.39318,5.37969,5.39051,5.37732,0.247548,-2.26712,-66.6577,-66.6915,1.04462,10.7678,1.03532,10.7729
1.22,-6.30049,-1.00147,0.00244526,-0.0302865,-0.0081835,-0.000518259,701,-6.30249,-0.999707,-0.00168973,0.0156059,0.00439512,0.00191365,0,0.00431789,0.132048,-0.0059841,0.00320453,0.815037,10.3263,10.2035,5.38398,5.37051,5.38141,5.36825,0.183547,-2.2076,-66.5453,-66.5778,1.04472,10.7497,1.03229,10.7545
1.23,-6.29917,-1.00152,0.00247737,-0.029341,-0.00726915,-0.000507923,706,-6.3011,-0.999702,-0.00175412,0.015612,0.00439778,0.0019152,0,0.00429705,0.131936,-0.00585973,0.00321182,0.816376,10.3265,10.1857,5.39286,5.37939,5.3904,5.37722,0.127415,-2.14849,-66.6566,-66.6878,1.04473,10.7676,1.03049,10.7723
1.24,-6.29785,-1.00158,0.00250942,-0.028397,-0.00635954,-0.000497631,711,-6.2997,-0.999698,-0.00181727,0.0156182,0.00440045,0.00191676,0,0.00427705,0.13205,-0.00573215,0.00319925,0.815017,10.3235,10.1677,5.38394,5.3705,5.38158,5.36844,0.0662307,-2.0882,-66.5477,-66.5776,1.04443,10.75,1.02867,10.7544
1.25,-6.29653,-1.00164,0.00254149,-0.0274551,-0.00545524,-0.000487353,716,-6.29831,-0.999694,-0.0018792,0.0156243,0.00440312,0.00191831,0,0.00425787,0.13194,-0.00560768,0.00320501,0.816342,10.318,10.1472,5.39274,5.37928,5.39047,5.37732,0.0114608,-2.02846,-66.6579,-66.6864,1.04387,10.7678,1.02659,10.772
1.26,-6.29521,-1.00169,0.00257349,-0.0265161,-0.00456505,-0.000472779,720,-6.2972,-0.99969,-0.00193988,0.0156292,0.00440526,0.00191956,0,0.00423947,0.13205,-0.00547987,0.00319176,0.815018,10.3088,10.1096,5.38404,5.37063,5.38188,5.36876,-0.0493604,-1.96792,-66.5518,-66.579,1.04294,10.7506,1.02278,10.7547
1.27,-6.29389,-1.00175,0.00260551,-0.0255793,-0.00367085,-0.000462578,725,-6.29581,-0.999686,-0.00199934,0.0156353,0.00440793,0.00192112,0,0.00422183,0.13194,-0.00535571,0.00319681,0.816338,10.2982,10.0839,5.3928,5.37938,5.39074,5.37762,-0.10362,-1.90749,-66.6616,-66.6874,1.04186,10.7684,1.02019,10.7722
1.28,-6.29257,-1.0018,0.00263744,-0.0246457,-0.00278294,-0.00045244,730,-6.29442,-0.999682,-0.00205756,0.0156415,0.0044106,0.00192268,0,0.00420493,0.132051,-0.00522793,0.00318253,0.815015,10.2854,10.0586,5.3841,5.37072,5.38215,5.36906,-0.161733,-1.84644,-66.5556,-66.58,1.04057,10.7512,1.01763,10.7548
1.29,-6.29125,-1.00185,0.00266938,-0.0237162,-0.00190195,-0.000442338,735,-6.29302,-0.999677,-0.00211455,0.0156476,0.00441328,0.00192424,0,0.00418872,0.131945,-0.00510426,0.00318616,0.81629,10.2713,10.0312,5.39256,5.37918,5.39071,5.37763,-0.214326,-1.78507,-66.6617,-66.6848,1.03915,10.7683,1.01486,10.7717
1.3,-6.28993,-1.0019,0.00270123,-0.0227911,-0.00103618,-0.000427953,739,-6.29191,-0.999674,-0.00217032,0.0156525,0.00441542,0.00192548,0,0.0041732,0.132054,-0.00497685,0.00317147,0.814995,10.2528,9.98691,5.38405,5.37071,5.3823,5.36926,-0.271962,-1.7241,-66.5579,-66.5797,1.03728,10.7516,1.01038,10.7548
1.31,-6.28861,-1.00195,0.00273307,-0.02187,-0.000167911,-0.000417964,744,-6.29052,-0.99967,-0.00222486,0.0156587,0.0044181,0.00192705,0,0.00415832,0.13195,-0.00485398,0.00317452,0.81625,10.2338,9.95409,5.39237,5.37904,5.39073,5.37769,-0.324302,-1.66255,-66.6624,-66.6828,1.03535,10.7684,1.00706,10.7714
1.32,-6.28729,-1.00199,0.00276481,-0.0209532,0.00069347,-0.000408053,749,-6.28913,-0.999665,-0.00227817,0.0156648,0.00442078,0.00192861,0,0.00414408,0.132055,-0.00472705,0.00315917,0.814996,10.2118,9.92125,5.38412,5.37083,5.38258,5.36958,-0.37959,-1.60152,-66.5619,-66.581,1.03313,10.7522,1.00373,10.755
1.33,-6.28597,-1.00204,0.00279655,-0.0200416,0.00154735,-0.000398193,754,-6.28774,-0.999661,-0.00233028,0.0156709,0.00442346,0.00193018,0,0.00413044,0.131951,-0.00460497,0.00316096,0.816249,10.189,9.8877,5.39242,5.37914,5.39099,5.378,-0.429878,-1.53951,-66.6661,-66.6838,1.03082,10.769,1.00034,10.7716
1.34,-6.28465,-1.00209,0.00282817,-0.0191356,0.00238497,-0.000384063,758,-6.28663,-0.999657,-0.00238116,0.0156759,0.00442561,0.00193143,0,0.00411739,0.132055,-0.00447867,0.00314499,0.815009,10.1621,9.83669,5.38427,5.37103,5.38293,5.36999,-0.484479,-1.4786,-66.5667,-66.5831,1.0281,10.7529,0.995178,10.7553
1.35,-6.28333,-1.00213,0.00285977,-0.0182351,0.00322398,-0.000374346,763,-6.28524,-0.999652,-0.00243085,0.015682,0.0044283,0.001933,0,0.00410489,0.131953,-0.00435785,0.00314637,0.816241,10.1354,9.79871,5.39243,5.37921,5.3912,5.37826,-0.534204,-1.41643,-66.6692,-66.6843,1.0254,10.7695,0.991335,10.7716
1.36,-6.28201,-1.00217,0.00289126,-0.0173401,0.00405523,-0.000364726,768,-6.28385,-0.999648,-0.00247932,0.0156882,0.00443098,0.00193456,0,0.00409294,0.132053,-0.00423234,0.00312967,0.81506,10.105,9.75941,5.38465,5.37148,5.38352,5.37063,-0.5865,-1.35591,-66.5746,-66.5883,1.02232,10.7541,0.98736,10.7561
1.37,-6.28069,-1.00221,0.00292272,-0.0164511,0.00487853,-0.000355172,773,-6.28246,-0.999643,-0.0025266,0.0156943,0.00443367,0.00193613,0,0.00408151,0.131954,-0.00411259,0.00312976,0.816256,10.0741,9.71951,5.39257,5.37942,5.39154,5.37867,-0.63479,-1.29385,-66.6741,-66.6865,1.01919,10.7702,0.983322,10.772
1.38,-6.27937,-1.00225,0.00295406,-0.0155692,0.00568443,-0.000341357,777,-6.28135,-0.99964,-0.00257268,0.0156993,0.00443583,0.00193739,0,0.00407057,0.132053,-0.00398825,0.00311288,0.815081,10.0397,9.66269,5.38484,5.37173,5.3839,5.37108,-0.686262,-1.23347,-66.5799,-66.5911,1.01571,10.755,0.977574,10.7566
1.39,-6.27805,-1.00229,0.00298536,-0.0146937,0.00649114,-0.000331977,782,-6.27996,-0.999635,-0.00261758,0.0157054,0.00443852,0.00193896,0,0.00406012,0.131957,-0.00387002,0.00311247,0.816244,10.0057,9.61928,5.39254,5.37945,5.39171,5.3789,-0.733726,-1.17137,-66.6768,-66.6866,1.01228,10.7706,0.973183,10.772
1.4,-6.27673,-1.00233,0.00301654,-0.0138252,0.00728904,-0.000322702,787,-6.27857,-0.99963,-0.0026613,0.0157116,0.00444121,0.00194054,0,0.00405013,0.132053,-0.00374699,0.00309509,0.815101,9.96951,9.57642,5.385,5.37197,5.38427,5.37152,-0.782169,-1.11105,-66.5851,-66.5936,1.00862,10.7558,0.968846,10.757
1.41,-6.27541,-1.00237,0.00304767,-0.0129637,0.00807805,-0.000313507,792,-6.27718,-0.999626,-0.00270385,0.0157178,0.00444391,0.00194211,0,0.00404058,0.131959,-0.00363022,0.00309365,0.81625,9.93133,9.53116,5.39261,5.3796,5.39197,5.37924,-0.828252,-1.04954,-66.6807,-66.6879,1.00475,10.7712,0.964267,10.7722
1.42,-6.27409,-1.0024,0.00307867,-0.01211,0.0088492,-0.000300059,796,-6.27607,-0.999622,-0.00274523,0.0157227,0.00444607,0.00194337,0,0.00403146,0.132055,-0.00350859,0.00307597,0.815109,9.89048,9.47016,5.38509,5.37214,5.38455,5.37187,-0.876264,-0.990003,-66.5892,-66.5952,1.00062,10.7564,0.958096,10.7572
1.43,-6.27277,-1.00243,0.00310962,-0.0112639,0.00962034,-0.000291061,801,-6.27468,-0.999617,-0.00278546,0.0157289,0.00444876,0.00194495,0,0.00402275,0.131962,-0.00339363,0.00307416,0.816232,9.85068,9.42276,5.39252,5.37959,5.39207,5.37942,-0.921054,-0.928263,-66.6826,-66.6873,0.996594,10.7715,0.9533,10.7721
1.44,-6.27145,-1.00247,0.00314044,-0.0104257,0.0103821,-0.000282177,806,-6.27329,-0.999612,-0.00282454,0.0157351,0.00445146,0.00194653,0,0.00401443,0.132058,-0.00327368,0.00305613,0.815102,9.80934,9.37644,5.38506,5.3722,5.38472,5.37212,-0.965881,-0.868654,-66.5919,-66.5955,0.992411,10.7568,0.948615,10.7573
1.45,-6.27013,-1.0025,0.00317119,-0.00959634,0.0111335,-0.000273384,811,-6.27191,-0.999608,-0.00286249,0.0157412,0.00445417,0.00194811,0,0.00400648,0.131965,-0.00316063,0.00305341,0.816231,9.76751,9.32961,5.39252,5.37968,5.39227,5.3797,-1.00841,-0.807087,-66.6857,-66.688,0.988179,10.772,0.943876,10.7722
1.46,-6.26881,-1.00253,0.00320181,-0.00877541,0.0118667,-0.000260345,815,-6.2708,-0.999604,-0.00289931,0.0157462,0.00445633,0.00194938,0,0.0039989,0.132057,-0.00304228,0.00303495,0.815141,9.71994,9.26336,5.38533,5.37255,5.38517,5.37266,-1.05368,-0.749377,-66.5983,-66.5994,0.983366,10.7578,0.937174,10.7579
1.47,-6.26749,-1.00256,0.00323237,-0.0079625,0.0125997,-0.000251769,820,-6.26941,-0.999599,-0.00293501,0.0157524,0.00445904,0.00195096,0,0.00399166,0.131966,-0.00293129,0.0030321,0.816248,9.67494,9.21302,5.39266,5.3799,5.39259,5.3801,-1.09561,-0.688508,-66.6903,-66.6902,0.978814,10.7727,0.932081,10.7726
